datetime,price,size,commission,type,pnl,pnlcomm,signal
2018-04-08,6904.21,3418.504238974197,47204.142303536086,sell,358395.98441405594,311191.8421105199,-1
2018-04-10,6782.39,3416.7714978195672,46347.75367819291,buy,0.0,-46347.75367819291,1
2018-04-11,6824.75,3416.7714978195672,46637.22255948818,sell,144734.4406476356,98097.21808814743,-1
2018-04-13,7923.78,2946.4567933704793,46694.15082034627,buy,0.0,-46694.15082034627,1
2018-04-15,8003.389999999999,2946.4567933704793,47163.28567098673,sell,234567.42532022297,187404.13964923625,-1
2018-04-17,8054.68,2786.64902774278,44891.13238155843,buy,0.0,-44891.13238155843,1
2018-04-19,8172.830000000001,2786.64902774278,45549.61754681405,sell,329242.58262781054,283692.9650809965,-1
2018-04-20,8273.0,2750.359702219823,45507.45163292919,buy,0.0,-45507.45163292919,1
2018-04-21,8865.78,2750.359702219823,48768.16808149292,sell,1630358.224281866,1581590.0562003732,-1
2018-04-22,8924.93,2623.9556282463154,46837.24061040878,buy,0.0,-46837.24061040878,1
2018-04-23,8781.7,2623.9556282463154,46085.58228114134,sell,-375829.1646337174,-421914.7469148587,-1
2018-04-27,9277.32,2514.8579834093207,46662.28453328592,buy,0.0,-46662.28453328592,1
2018-04-29,9352.97,2514.8579834093207,47042.782546175746,sell,190249.00644491613,143206.22389874037,-1
2018-04-30,9396.32,2440.5527324861755,45864.428902629,buy,0.0,-45864.428902629,1
2018-05-06,9827.04,2440.5527324861755,47966.818648501896,sell,1051194.8729364462,1003228.0542879443,-1
2018-05-07,9621.99,2439.5929066078156,46947.477102902674,buy,0.0,-46947.477102902674,1
2018-05-08,9356.79,2439.5929066078156,45653.51702523789,sell,-646980.0388323925,-692633.5558576304,-1
2018-05-10,9308.49,2503.762182001866,46612.4904670851,buy,0.0,-46612.4904670851,1
2018-05-11,9007.19,2503.762182001866,45103.72337621078,sell,-754383.5454371609,-799487.2688133717,-1
2018-05-12,8408.79,2703.971336186284,45474.254264019735,buy,0.0,-45474.254264019735,1
2018-05-13,8481.72,2703.971336186284,45868.655523115856,sell,197200.62954806164,151331.97402494578,-1
2018-05-16,8481.99,2724.9031486475033,46225.20251559327,buy,0.0,-46225.20251559327,1
2018-05-17,8337.77,2724.9031486475033,45439.23145139739,sell,-392985.5320979394,-438424.7635493368,-1
2018-05-18,8058.160000000001,2820.980986287336,45463.83228892231,buy,0.0,-45463.83228892231,1
2018-05-19,8248.99,2820.980986287336,46540.48789214874,sell,538327.8016132116,491787.3137210629,-1
2018-05-20,8225.55,2809.6741825866425,46222.23094515111,buy,0.0,-46222.23094515111,1
2018-05-21,8518.64,2809.6741825866425,47869.205757499745,sell,823487.406174317,775618.2004168172,-1
2018-05-27,7335.99,3203.4983260267677,47001.663369498216,buy,0.0,-47001.663369498216,1
2018-05-28,7348.639999999999,3203.4983260267677,47082.7118771467,sell,40524.253824237734,-6558.458052908965,-1
2018-05-29,7112.2,3422.1130703356393,48677.505157682266,buy,0.0,-48677.505157682266,1
2018-05-30,7469.45,3422.1130703356393,51122.60494643708,sell,1222549.8943774067,1171427.2894309696,-1
2018-05-31,7375.64,3369.8581347143772,49709.7209054495,buy,0.0,-49709.7209054495,1
2018-06-02,7511.72,3369.8581347143772,50626.861495393365,sell,458570.2949719317,407943.43347653834,-1
2018-06-05,7494.99,3370.132415771254,50518.21750976278,buy,0.0,-50518.21750976278,1
2018-06-06,7617.98,3370.132415771254,51347.20268139419,sell,414492.58581570536,363145.3831343112,-1
2018-06-13,6557.66,3868.688309574358,50739.085160326766,buy,0.0,-50739.085160326766,1
2018-06-15,6638.8,3868.688309574358,51366.89589920449,sell,313905.3694388643,262538.4735396598,-1
2018-06-16,6390.6,4126.552331068601,52742.29065385401,buy,0.0,-52742.29065385401,1
2018-06-19,6711.3,4126.552331068601,55389.061319001405,sell,1323385.332573697,1267996.2712546955,-1
2018-06-23,6055.17,4464.929802204425,54071.81798082834,buy,0.0,-54071.81798082834,1
2018-06-24,6169.91,4464.929802204425,55096.43007183821,sell,512306.0455049351,457209.6154330969,-1
2018-06-30,6204.01,4507.314098425851,55926.84347954993,buy,0.0,-55926.84347954993,1
2018-07-02,6345.48,4507.314098425851,57202.142930558526,sell,637649.7255043015,580447.582573743,-1
2018-07-12,6379.13,4393.44087904535,56052.66102948913,buy,0.0,-56052.66102948913,1
2018-07-17,6721.21,4393.44087904535,59058.4775412968,sell,1502908.2559038326,1443849.7783625359,-1
2018-07-21,7330.84,3925.427227119328,57553.357867310915,buy,0.0,-57553.357867310915,1
2018-07-24,7712.46,3925.427227119328,60549.400944137466,sell,1498021.5384132788,1437472.1374691413,-1
2018-07-27,7926.0,3652.872231392262,57905.33061203014,buy,0.0,-57905.33061203014,1
2018-07-28,8177.72,3652.872231392262,59744.33260820226,sell,919500.9980860613,859756.6654778591,-1
2018-08-05,7009.94,4198.773475991474,58866.30028058334,buy,0.0,-58866.30028058334,1
2018-08-06,7028.89,4198.773475991474,59025.43379532343,sell,79566.75737004355,20541.323574720118,-1
2018-08-15,6194.3,4925.0842028607585,61014.8981555608,buy,0.0,-61014.8981555608,1
2018-08-18,6578.13,4925.0842028607585,64795.68829472888,sell,1890395.0695840456,1825599.3812893166,-1
2018-08-21,6260.83,5113.597135786019,64030.72471128636,buy,0.0,-64030.72471128636,1
2018-08-27,6700.13,5113.597135786019,68523.53115478797,sell,2246403.2217507996,2177879.6905960115,-1
2018-08-30,7034.47,4761.260984598617,66985.89511665887,buy,0.0,-66985.89511665887,1
2018-08-31,6984.34,4761.260984598617,66508.531090343,sell,-238682.01315793023,-305190.54424827325,-1
2018-09-02,7195.8,4595.041326256198,66129.9967509487,buy,0.0,-66129.9967509487,1
2018-09-03,7291.94,4595.041326256198,67013.53129716124,sell,441767.27310626954,374753.7418091083,-1
2018-09-08,6401.01,5141.014894951547,65815.3755054676,buy,0.0,-65815.3755054676,1
2018-09-14,6482.95,5141.014894951547,66657.88502645226,sell,421254.7604923248,354596.8754658726,-1
2018-09-18,6251.49,5454.807013681491,68201.3429959194,buy,0.0,-68201.3429959194,1
2018-09-20,6388.4,5454.807013681491,69694.97825240568,sell,746817.6282431334,677122.6499907278,-1
2018-10-12,6152.76,5603.327188363462,68951.85478295035,buy,0.0,-68951.85478295035,1
2018-10-16,6438.200000000001,5603.327188363462,72150.68220824328,sell,1599413.7126464695,1527263.0304382262,-1
2018-10-30,6266.469999999999,5671.392503626723,71079.22196440349,buy,0.0,-71079.22196440349,1
2018-11-01,6304.5,5671.392503626723,71510.58807822934,sell,215683.05691292882,144172.46883469948,-1
2018-11-26,3934.22,9108.536313959534,71669.97147421176,buy,0.0,-71669.97147421176,1
2018-11-29,4219.77,9108.536313959534,76871.85656311407,sell,2600942.5444511473,2524070.687888033,-1
2018-12-14,3263.55,12383.961407842615,80831.35450512954,buy,0.0,-80831.35450512954,1
2018-12-21,4073.58,12383.961407842615,100894.11502351904,sell,10031380.259194754,9930486.144171234,-1
2018-12-22,3842.5900000000006,12276.851173107767,94349.81109854435,buy,0.0,-94349.81109854435,1
2018-12-23,3977.65,12276.851173107767,97666.03413742423,sell,1658111.5194399282,1560445.485302504,-1
2018-12-26,3780.0,13023.013537704586,98453.98234504668,buy,0.0,-98453.98234504668,1
2018-12-27,3810.0100000000007,13023.013537704586,99235.62361757971,sell,390820.6362665221,291585.0126489424,-1
2018-12-28,3590.26,13852.020800203016,99464.71239627377,buy,0.0,-99464.71239627377,1
2018-12-29,3884.66,13852.020800203016,107620.78224343329,sell,4078034.9235797673,3970414.141336334,-1
2018-12-30,3728.96,14032.407928352546,104652.57573701903,buy,0.0,-104652.57573701903,1
2019-01-07,4040.71,14032.407928352546,113401.78208034683,sell,4374603.17166391,4261201.389583563,-1
2019-01-08,4004.9999999999995,13763.260782549225,110243.71886821931,buy,0.0,-110243.71886821931,1
2019-01-09,3994.7500000000005,13763.260782549225,109961.57202217705,sell,-141073.4230211228,-251034.99504329986,-1
2019-01-14,3517.03,15742.37271843987,110732.79424386917,buy,0.0,-110732.79424386917,1
2019-01-15,3664.28,15742.37271843987,115368.9230094497,sell,2318064.382790275,2202695.4597808253,-1
2019-01-21,3537.42,16359.635558814341,115741.80403692207,buy,0.0,-115741.80403692207,1
2019-01-23,3574.44,16359.635558814341,116953.07145369668,sell,605633.7083873078,488680.6369336111,-1
2019-02-07,3364.0,17351.58214414731,116741.44466582309,buy,0.0,-116741.44466582309,1
2019-02-09,3626.12,17351.58214414731,125837.83808907086,sell,4548196.711623885,4422358.8735348135,-1
2019-02-14,3575.01,17151.65493217437,122634.6757981454,buy,0.0,-122634.6757981454,1
2019-02-19,3870.97,17151.65493217437,132787.08338559803,sell,5076203.793726318,4943416.71034072,-1
2019-02-20,3889.92,16511.35039480251,128455.66425550035,buy,0.0,-128455.66425550035,1
2019-02-22,3900.64,16511.35039480251,128809.66760796492,sell,177001.67623227835,48192.00862431343,-1
2019-02-25,3733.78,17288.020976219985,129099.33392118133,buy,0.0,-129099.33392118133,1
2019-02-26,3817.93,17288.020976219985,132008.90785147913,sell,1454786.9651489034,1322778.0572974244,-1
2019-03-05,3698.65,17739.353350143203,131223.31853701433,buy,0.0,-131223.31853701433,1
2019-03-06,3844.07,17739.353350143203,136382.63206536998,sell,2579656.7641778216,2443274.132112452,-1
2019-03-24,3979.1900000000005,16886.684378865426,134390.65122707502,buy,0.0,-134390.65122707502,1
2019-03-31,4094.9200000000005,16886.684378865426,138299.24319340722,sell,1954295.9831660986,1815996.7399726913,-1
2019-04-01,4092.02,16508.305713418824,135104.6342908482,buy,0.0,-135104.6342908482,1
2019-04-11,5323.47,16508.305713418824,175762.94043242742,sell,20329153.070789605,20153390.13035718,-1
2019-04-12,5037.820000000001,15452.36665008377,155692.48351425002,buy,0.0,-155692.48351425002,1
2019-04-13,5075.74,15452.36665008377,156864.3910009924,sell,585953.7433711737,429089.35237018135,-1
2019-04-14,5064.0,16051.024315937259,162564.77427181255,buy,0.0,-162564.77427181255,1
2019-04-23,5388.22,16051.024315937259,172972.90047923892,sell,5204063.103713185,5031090.203233946,-1
2019-04-26,5132.5,16149.462133906405,165774.22880454923,buy,0.0,-165774.22880454923,1
2019-05-14,7810.72,16149.462133906405,252277.85375709087,sell,43251812.476270825,42999534.622513734,-1
2019-05-17,7879.279999999999,13443.602847051863,211851.8220814376,buy,0.0,-211851.8220814376,1
2019-05-18,7352.389999999999,13443.602847051863,197685.2222732713,sell,-7083299.904083148,-7280985.126356419,-1
2019-05-19,7257.82,14714.573746348195,213591.45525544172,buy,0.0,-213591.45525544172,1
2019-05-20,8193.45,14714.573746348195,241126.24852403326,sell,13767396.634295776,13526270.385771744,-1
2019-05-23,7622.9,14640.629180873695,223208.1043657642,buy,0.0,-223208.1043657642,1
2019-05-24,7880.4,14640.629180873695,230748.02839391414,sell,3769962.014074981,3539213.985681067,-1
2019-05-25,7999.02,14640.08828655008,234212.7180117597,buy,0.0,-234212.7180117597,1
2019-05-27,8733.27,14640.08828655008,255711.68766055847,sell,10749484.824399397,10493773.136738839,-1
2019-05-28,8774.45,13808.590468682636,242325.57327586474,buy,0.0,-242325.57327586474,1
2019-05-29,8715.35,13808.590468682636,240693.39788246644,sell,-816087.6966991425,-1056781.094581609,-1
2019-05-31,8277.76,14707.651815686004,243492.82378762597,buy,0.0,-243492.82378762597,1
2019-06-01,8545.8,14707.651815686004,251377.30177297888,sell,3942238.992676452,3690861.6909034727,-1
2019-06-05,7673.41,16232.32999021116,249114.64654037243,buy,0.0,-249114.64654037243,1
2019-06-06,7784.619999999999,16232.32999021116,252725.04137679518,sell,1805197.4182113707,1552472.3768345756,-1
2019-06-10,7629.98,16804.51794443191,256436.27165131317,buy,0.0,-256436.27165131317,1
2019-06-11,8017.99,16804.51794443191,269476.91366655123,sell,6520321.007619038,6250844.093952487,-1
2019-06-13,8171.12,16044.749541665518,262207.1477497879,buy,0.0,-262207.1477497879,1
2019-06-27,12927.44,16044.749541665518,414835.07402981695,sell,76313963.14001454,75899128.06598473,-1
2019-07-01,10759.24,15704.367976285208,337934.12821033376,buy,0.0,-337934.12821033376,1
2019-07-04,11970.0,15704.367976285208,375962.5693522679,sell,19014220.57096708,18638258.00161481,-1
2019-07-05,11144.82,17302.110305272607,385657.80994481646,buy,0.0,-385657.80994481646,1
2019-07-08,11478.43,17302.110305272607,397202.1239827005,sell,5772157.018942028,5374954.894959328,-1
2019-07-17,9427.45,20949.22019569099,394995.451867734,buy,0.0,-394995.451867734,1
2019-07-19,10638.44,20949.22019569099,445734.0441972937,sell,25369296.164779812,24923562.120582517,-1
2019-07-29,9538.73,22871.580827849884,436331.6683800731,buy,0.0,-436331.6683800731,1
2019-07-30,9508.21,22871.580827849884,434935.5870863411,sell,-698040.6468659639,-1132976.233952305,-1
2019-07-31,9592.26,23307.85663880062,447150.04184420325,buy,0.0,-447150.04184420325,1
2019-08-06,11800.0,23307.85663880062,550065.4166756946,sell,51457687.415745676,50907621.99906998,-1
2019-08-09,11985.6,20549.836264264264,492604.23505793157,buy,0.0,-492604.23505793157,1
2019-08-10,11859.32,20549.836264264264,487414.1684110289,sell,-2595033.3234513104,-3082447.4918623394,-1
2019-08-15,10022.5,24970.24408983284,500528.54278069927,buy,0.0,-500528.54278069927,1
2019-08-16,10294.9,24970.24408983284,514132.3317608402,sell,6801894.490070462,6287762.158309622,-1
2019-08-31,9569.3,27243.610730171687,521404.5683204638,buy,0.0,-521404.5683204638,1
2019-09-01,9593.5,27243.610730171687,522723.1590798042,sell,659295.3796701729,136572.22059036873,-1
2019-09-02,9767.56,27036.277475968363,528156.9248463392,buy,0.0,-528156.9248463392,1
2019-09-04,10617.72,27036.277475968363,574127.2481642776,sell,22985161.658969253,22411034.410804976,-1
2019-09-29,8218.07,33168.6506036352,545164.5849324326,buy,0.0,-545164.5849324326,1
2019-10-01,8304.47,33168.6506036352,550896.1277567408,sell,2865771.4121540785,2314875.2843973376,-1
2019-10-07,7863.75,37077.572820798756,583137.5265391124,buy,0.0,-583137.5265391124,1
2019-10-13,8303.43,37077.572820798756,615742.06097481,sell,16302267.217848778,15686525.156873967,-1
2019-10-18,8069.26,36937.1052445622,596110.2117314719,buy,0.0,-596110.2117314719,1
2019-10-21,8236.49,36937.1052445622,608464.1959515682,sell,6176992.110048115,5568527.914096547,-1
2019-10-23,8021.57,37949.999038244365,608837.1475704197,buy,0.0,-608837.1475704197,1
2019-10-27,9262.72,37949.999038244365,703040.4301830536,sell,47101641.30631697,46398600.87613392,-1
2019-10-31,9169.55,35898.200080053655,658340.681088112,buy,0.0,-658340.681088112,1
2019-11-01,9158.08,35898.200080053655,657517.1763782755,sell,-411752.3549181819,-1069269.5312964574,-1
2019-11-02,9250.7,36067.45098669692,667298.3376852744,buy,0.0,-667298.3376852744,1
2019-11-03,9304.75,36067.45098669692,671197.2291369364,sell,1949445.7258309722,1278248.4966940358,-1
2019-11-04,9207.0,35967.40992189756,662303.8863018217,buy,0.0,-662303.8863018217,1
2019-11-05,9410.76,35967.40992189756,676961.3251931934,sell,7328719.4456858635,6651758.12049267,-1
2019-11-20,8124.08,41303.10058356019,671099.3867777793,buy,0.0,-671099.3867777793,1
2019-11-21,8085.54,41303.10058356019,667915.7437847984,sell,-1591821.496490419,-2259737.240275217,-1
2019-11-25,6900.9,50002.23669254581,690120.8703831788,buy,0.0,-690120.8703831788,1
2019-11-28,7517.82,50002.23669254581,751815.6301039095,sell,30847379.86036539,30095564.230261482,-1
2019-12-05,7199.58,51364.74027524068,739609.1135816346,buy,0.0,-739609.1135816346,1
2019-12-07,7535.46,51364.74027524068,774113.8915089302,sell,17252388.963647842,16478275.072138913,-1
2019-12-15,7066.35,54148.406339667745,765263.1822766224,buy,0.0,-765263.1822766224,1
2019-12-16,7115.08,54148.406339667745,770540.4859584863,sell,2638651.840931952,1868111.3549734657,-1
2019-12-17,6882.080000000001,56533.19776162222,778131.97930261,buy,0.0,-778131.97930261,1
2019-12-19,7286.91,56533.19776162222,823904.648202285,sell,22886334.449837506,22062429.80163522,-1
2019-12-20,7157.53,56115.313770469555,803294.0835430978,buy,0.0,-803294.0835430978,1
2019-12-22,7147.4,56115.313770469555,802157.1872861082,sell,-568448.1284948587,-1370605.315780967,-1
2019-12-26,7195.8,56091.30272305045,807243.592269053,buy,0.0,-807243.592269053,1
2019-12-29,7297.43,56091.30272305045,818644.7104605401,sell,5700559.095743656,4881914.385283116,-1
2020-01-10,7812.7,51690.46936631668,807684.2600364446,buy,0.0,-807684.2600364446,1
2020-01-11,8200.0,51690.46936631668,847723.6976075936,sell,20019718.785574496,19171995.087966904,-1
2020-01-12,8008.1,50671.929476551966,811571.7568823516,buy,0.0,-811571.7568823516,1
2020-01-13,8180.75,50671.929476551966,829068.774130605,sell,8748508.624126673,7919439.849996068,-1
2020-01-14,8105.01,51291.401604313985,831434.6458339619,buy,0.0,-831434.6458339619,1
2020-01-15,8813.2,51291.401604313985,904082.7612382802,sell,36324057.70215911,35419974.94092083,-1
2020-01-16,8810.62,49133.217145901566,865788.2113000466,buy,0.0,-865788.2113000466,1
2020-01-17,8715.39,49133.217145901566,856430.2987624381,sell,-4678956.268804252,-5535386.56756669,-1
2020-01-23,8661.63,50093.480459486374,867782.3863046018,buy,0.0,-867782.3863046018,1
2020-01-27,8600.0,50093.480459486374,861607.8639031656,sell,-3087261.200718105,-3948869.0646212706,-1
2020-01-30,9280.83,46251.464372821654,858503.9561904288,buy,0.0,-858503.9561904288,1
2020-02-01,9339.26,46251.464372821654,863908.9023170369,sell,2702473.063304007,1838564.1609869702,-1
2020-02-03,9309.69,45141.19852674129,840501.1290248364,buy,0.0,-840501.1290248364,1
2020-02-08,9803.71,45141.19852674129,885102.4388171977,sell,22300654.89618063,21415552.45736343,-1
2020-02-10,10173.51,42630.848200156666,867410.7209455518,buy,0.0,-867410.7209455518,1
2020-02-18,9725.57,42630.848200156666,829218.5966599954,sell,-19096062.142778218,-19925280.739438213,-1
2020-02-29,8710.0,48354.438035353785,842334.310575863,buy,0.0,-842334.310575863,1
2020-03-02,8516.0,48354.438035353785,823572.7886181457,sell,-9380760.97885859,-10204333.767476736,-1
2020-03-04,8755.45,48401.808522843254,847559.228862656,buy,0.0,-847559.228862656,1
2020-03-07,9154.1,48401.808522843254,886149.9907979189,sell,19295380.96763146,18409230.97683354,-1
2020-03-08,8901.12,47869.98099875545,852192.8905352843,buy,0.0,-852192.8905352843,1
2020-03-09,8035.79,47869.98099875545,769346.2292199781,sell,-41423330.65765309,-42192676.886873074,-1
2020-03-11,7893.63,52054.97654942733,821805.4490797122,buy,0.0,-821805.4490797122,1
2020-03-12,7956.29,52054.97654942733,828328.9787408863,sell,3261764.830587089,2433435.8518462027,-1
2020-03-13,4841.67,83866.62787876715,812109.0724035811,buy,0.0,-812109.0724035811,1
2020-03-20,6192.94,83866.62787876715,1038761.9889110643,sell,113326458.25374168,112287696.26483062,-1
2020-03-21,6207.66,80841.99818225077,1003679.2768720617,buy,0.0,-1003679.2768720617,1
2020-03-25,6768.640000000001,80841.99818225077,1094380.76515262,sell,45350744.140279114,44256363.375126496,-1
2020-03-29,6275.11,84205.7001930878,1056800.0626772945,buy,0.0,-1056800.0626772945,1
2020-04-02,6669.949999999999,84205.7001930878,1123295.620005772,sell,33247778.66423875,32124483.04423298,-1
2020-04-04,6737.360000000001,82340.00381489062,1109508.496204583,buy,0.0,-1109508.496204583,1
2020-04-05,6887.22,82340.00381489062,1134187.442147982,sell,12339472.971699476,11205285.529551495,-1
2020-04-06,6780.57,82549.54765848235,1119465.9727333514,buy,0.0,-1119465.9727333514,1
2020-04-07,7335.85,82549.54765848235,1211142.1983809555,sell,45838112.82380211,44626970.62542116,-1
2020-04-14,6864.659999999999,85013.02365193809,1167171.0058850267,buy,0.0,-1167171.0058850267,1
2020-04-17,7121.350000000001,85013.02365193809,1210814.9919674585,sell,21821993.041216135,20611178.049248677,-1
2020-04-25,7518.81,80867.43562153741,1216053.7672511435,buy,0.0,-1216053.7672511435,1
2020-04-27,7708.87,80867.43562153741,1246793.0968796022,sell,15369664.81422937,14122871.717349768,-1
2020-04-28,7794.22,77436.10618836548,1207108.0951509639,buy,0.0,-1207108.0951509639,1
2020-05-03,8982.56,77436.10618836548,1391148.9400067283,sell,92020422.4278822,90629273.48787546,-1
2020-05-04,8924.14,72856.14758872952,1300356.9218849693,buy,0.0,-1300356.9218849693,1
2020-05-08,10008.19,72856.14758872952,1458316.335472094,sell,78979706.7935623,77521390.4580902,-1
2020-05-11,8740.88,80025.53526902459,1398987.2014446233,buy,0.0,-1398987.2014446233,1
2020-05-14,9323.73,80025.53526902459,1492272.9679077254,sell,46642883.23155105,45150610.263643324,-1
2020-05-16,9307.43,80356.94145987819,1495833.215303828,buy,0.0,-1495833.215303828,1
2020-05-18,9672.95,80356.94145987819,1554577.3537886576,sell,29372069.242414713,27817491.888626054,-1
2020-05-19,9730.0,78104.8352591406,1519920.094142876,buy,0.0,-1519920.094142876,1
2020-05-21,9505.61,78104.8352591406,1484868.206175279,sell,-17525943.983798504,-19010812.189973783,-1
2020-05-26,8903.22,84297.29931749954,1501034.8024590963,buy,0.0,-1501034.8024590963,1
2020-05-28,9209.99,84297.29931749954,1552754.567482355,sell,25859882.511629343,24307127.944146987,-1
2020-06-07,9673.08,79692.87540289124,1541751.1184043982,buy,0.0,-1541751.1184043982,1
2020-06-08,9759.04,79692.87540289124,1555451.9175436634,sell,6850399.56963253,5294947.652088867,-1
2020-06-15,9329.99,81756.21163090321,1525569.2739084212,buy,0.0,-1525569.2739084212,1
2020-06-16,9435.41,81756.21163090321,1542806.753568681,sell,8618739.830129862,7075933.076561181,-1
2020-06-29,9118.8,85095.20576506513,1551932.3246609517,buy,0.0,-1551932.3246609517,1
2020-06-30,9187.85,85095.20576506513,1563683.9725771074,sell,5875823.958077788,4312139.985500681,-1
2020-07-24,9614.85,81223.8310341474,1561909.9036373443,buy,0.0,-1561909.9036373443,1
2020-07-25,9549.34,81223.8310341474,1551267.9572952501,sell,-5320973.1710470915,-6872241.128342342,-1
2020-07-26,9712.45,78934.27260059917,1533290.351839379,buy,0.0,-1533290.351839379,1
2020-07-28,11049.4,78934.27260059917,1744352.703346121,sell,105531175.75337088,103786823.05002476,-1
2020-07-29,10931.91,74505.15103517516,1628967.2113058832,buy,0.0,-1628967.2113058832,1
2020-08-01,11357.98,74505.15103517516,1692456.0307089975,sell,31744409.70155704,30051953.67084804,-1
2020-08-03,11074.92,76226.74804344312,1688410.2728825782,buy,0.0,-1688410.2728825782,1
2020-08-06,11759.9,76226.74804344312,1792837.8686321736,sell,52213797.8747977,50420960.00616553,-1
2020-08-08,11601.75,75201.35606997526,1744934.665569671,buy,0.0,-1744934.665569671,1
2020-08-09,11767.93,75201.35606997526,1769928.588273088,sell,12496961.351708531,10727032.763435444,-1
2020-08-12,11386.5,77576.48213577128,1766649.2276779194,buy,0.0,-1766649.2276779194,1
2020-08-14,11797.55,77576.48213577128,1830424.853641737,sell,31887812.98190868,30057388.12826694,-1
2020-08-15,11771.97,76733.77929825986,1806615.495771472,buy,0.0,-1806615.495771472,1
2020-08-16,11858.6,76733.77929825986,1819910.3903726889,sell,6647447.300608277,4827536.910235588,-1
2020-08-22,11527.81,78660.0125114595,1813555.3576594559,buy,0.0,-1813555.3576594559,1
2020-08-23,11678.17,78660.0125114595,1837209.9966219019,sell,11827319.481223106,9990109.484601205,-1
2020-09-09,10126.01,90531.37247541346,1833443.165999523,buy,0.0,-1833443.165999523,1
2020-09-10,10221.76,90531.37247541346,1850779.9238285646,sell,8668378.91452086,6817598.990692295,-1
2020-09-15,10671.4,88792.78605674683,1895086.6742519364,buy,0.0,-1895086.6742519364,1
2020-09-16,10785.0,88792.78605674683,1915260.3952440291,sell,10086860.496046424,8171600.100802395,-1
2020-09-27,10731.09,86968.03628853429,1866523.649071055,buy,0.0,-1866523.649071055,1
2020-10-02,10611.17,86968.03628853429,1845665.235247613,sell,-10429206.911720991,-12274872.146968603,-1
2020-10-14,11440.28,81483.33706521933,1864384.382720975,buy,0.0,-1864384.382720975,1
2020-10-16,11506.53,81483.33706521933,1875180.9248821165,sell,5398271.080570698,3523090.155688581,-1
2020-10-17,11331.88,80333.91430689453,1820668.553712024,buy,0.0,-1820668.553712024,1
2020-10-18,11363.4,80333.91430689453,1825732.8036699304,sell,2532124.9789533615,706392.1752834311,-1
2020-10-21,11921.33,76949.97695285518,1834692.1374947622,buy,0.0,-1834692.1374947622,1
2020-10-25,13115.18,76949.97695285518,2018425.5974650944,sell,91866729.98516619,89848304.3877011,-1
2020-10-26,13041.12,72619.44055492347,1894077.6772192472,buy,0.0,-1894077.6772192472,1
2020-10-29,13275.82,72619.44055492347,1928165.2426157282,sell,17043782.69824052,15115617.45562479,-1
2020-10-31,13569.42,71407.15162585837,1937907.2628299103,buy,0.0,-1937907.2628299103,1
2020-11-01,13799.44,71407.15162585837,1970757.4088638702,sell,16425073.016979933,14454315.608116062,-1
2020-11-03,13578.82,71214.1815066506,1934009.1042522744,buy,0.0,-1934009.1042522744,1
2020-11-04,14041.58,71214.1815066506,1999919.2535203095,sell,32955074.634017587,30955155.380497277,-1
2020-11-13,16299.999999999998,60554.89500339756,1974089.5771107606,buy,0.0,-1974089.5771107606,1
2020-11-14,16339.06,60554.89500339756,1978820.1255084258,sell,2365274.1988327503,386454.07332432456,-1
2020-11-15,16092.8,58944.46383315201,1897162.9351482973,buy,0.0,-1897162.9351482973,1
2020-11-27,17168.31,58944.46383315201,2023953.6557426841,sell,63395360.29719341,61371406.641450725,-1
2020-12-02,18773.21,52720.014611449165,1979447.811007607,buy,0.0,-1979447.811007607,1
2020-12-03,19220.09,52720.014611449165,2026566.851266736,sell,23559520.129564524,21532953.27829779,-1
2020-12-05,18650.08,52486.22071119382,1957744.4303228436,buy,0.0,-1957744.4303228436,1
2020-12-06,19162.17,52486.22071119382,2011499.7678508337,sell,26877668.76399505,24866168.996144217,-1
2020-12-08,19183.13,52429.723663051365,2011532.4097847813,buy,0.0,-2011532.4097847813,1
2020-12-09,18311.31,52429.723663051365,1920113.8464169386,sell,-45709281.68392146,-47629395.53033839,-1
2020-12-11,18250.3,53596.78425813018,1956314.7834923065,buy,0.0,-1956314.7834923065,1
2020-12-14,19151.82,53596.78425813018,2052951.9293810856,sell,48318572.94438946,46265621.015008375,-1
2020-12-19,23142.05,42988.9983454464,1989707.0983204758,buy,0.0,-1989707.0983204758,1
2020-12-20,23842.38,42988.9983454464,2049920.068743009,sell,30106485.211266518,28056565.14252351,-1
2020-12-24,23215.0,41433.77998407763,1923770.4046607243,buy,0.0,-1923770.4046607243,1
2020-12-25,23747.22,41433.77998407763,1967874.1774269762,sell,22051886.3831259,20084012.205698926,-1
2020-12-30,27370.0,36251.157508398894,1984388.3620097556,buy,0.0,-1984388.3620097556,1
2021-01-01,28999.63,36251.157508398894,2102540.30963058,sell,59075973.81041217,56973433.50078159,-1
2021-01-04,33068.83,29523.27926037722,1952600.6058078804,buy,0.0,-1952600.6058078804,1
2021-01-05,32054.23,29523.27926037722,1892691.9675327227,sell,-29954319.137578726,-31847011.10511145,-1
2021-01-08,39510.59,23927.29476120863,1890763.066238524,buy,0.0,-1890763.066238524,1
2021-01-11,38164.88,23927.29476120863,1826364.666572312,sell,-32199199.83310604,-34025564.49967835,-1
2021-01-15,39147.98,22239.85198575982,1741290.5614829715,buy,0.0,-1741290.5614829715,1
2021-01-16,36778.66,22239.85198575982,1635903.9092691706,sell,-52693326.10690045,-54329230.01616962,-1
2021-01-17,36013.51,23499.600529896765,1692606.1973588848,buy,0.0,-1692606.1973588848,1
2021-01-18,35826.36,23499.600529896765,1683810.2968805444,sell,-4397950.239170194,-6081760.536050738,-1
