rsi_period,rsi_oversold,rsi_overbought,bb_period,bb_devfactor,total_return,sharpe_ratio,max_drawdown,total_trades,win_rate
5,20,70,25,3.0,54.30128404744892,0.9896499685723534,-0.18312831229934792,17,0.6470588235294118
5,20,70,30,1.5,0.09164787661847251,0.06175348557994374,-0.5497175573477466,43,0.5581395348837209
5,20,70,30,2.0,1.093880718597791,0.5406432785264229,-0.38437878410461473,37,0.5945945945945946
5,20,70,30,2.5,7.197593743435185,1.2428707569452146,-0.22308515136583382,31,0.7741935483870968
5,20,70,30,3.0,30.172450913166163,1.012404666052713,-0.16275689911594307,21,0.9047619047619048
5,20,75,10,1.5,-0.04622338474610282,-0.004723869923719682,-0.5151045946050087,55,0.4909090909090909
5,20,75,10,2.0,1.6128094957477734,0.5955425419104395,-0.3738446463044106,49,0.5306122448979592
5,20,75,10,2.5,6.2382552172254115,0.6787726124066938,-0.2697778388649459,21,0.6190476190476191
5,20,75,10,3.0,0.0,0.0,0.0,0,0.0
5,20,75,15,1.5,-0.02024608520557711,0.004181354053330149,-0.5194104420406692,55,0.4909090909090909
5,20,75,15,2.0,1.4511404951433116,0.6085811154257332,-0.3777699275824282,53,0.5849056603773585
5,20,75,15,2.5,9.165765031483218,0.9788137512412856,-0.22027457047371457,37,0.7027027027027027
5,20,75,15,3.0,1.6036336244321134,0.8003727929342026,-0.16599610662264486,11,0.8181818181818182
5,20,75,20,1.5,0.13060493647951094,0.09599450015255694,-0.4901146840589917,53,0.5094339622641509
5,20,75,20,2.0,0.3718241529990017,0.22549106749421494,-0.5292722744182268,47,0.5531914893617021
5,20,75,20,2.5,5.311021237546997,0.9698847757427759,-0.24808026163236171,31,0.6451612903225806
5,20,75,20,3.0,51.867155978269906,1.0062167906439932,-0.19036309786323127,17,0.5294117647058824
5,20,75,25,1.5,-0.15511597569473815,-0.10590936084627127,-0.6401063728282551,45,0.4888888888888889
5,20,75,25,2.0,0.3620478686702429,0.2210250182658168,-0.5046755831193881,39,0.5128205128205128
5,20,75,25,2.5,3.7893747809962033,0.8935364895973117,-0.4120717137795983,33,0.6363636363636364
5,20,75,25,3.0,54.30128404744892,0.9896499685723534,-0.18312831229934792,17,0.6470588235294118
5,20,75,30,1.5,0.21183130968947705,0.13502245186247622,-0.5001443470034196,43,0.5581395348837209
5,20,75,30,2.0,1.093880718597791,0.5406432785264229,-0.38437878410461473,37,0.5945945945945946
5,20,75,30,2.5,7.197593743435185,1.2428707569452146,-0.22308515136583382,31,0.7741935483870968
5,20,75,30,3.0,30.172450913166163,1.012404666052713,-0.16275689911594307,21,0.9047619047619048
5,20,80,10,1.5,0.712523201276878,0.36708578432830796,-0.38943065538588123,51,0.5294117647058824
5,20,80,10,2.0,4.023044522642979,0.9642446329028307,-0.3533564868811063,43,0.6046511627906976
5,20,80,10,2.5,7.236665891638745,0.7446213135624161,-0.24363290297279294,19,0.5789473684210527
5,20,80,10,3.0,0.0,0.0,0.0,0,0.0
5,20,80,15,1.5,0.6189411971270247,0.33132068450805824,-0.38484142098919977,51,0.49019607843137253
5,20,80,15,2.0,2.8080890092126465,0.8475610090790155,-0.3661965918929555,51,0.6078431372549019
5,20,80,15,2.5,7.765424935782913,0.9151308316857748,-0.27883930276794733,31,0.7096774193548387
5,20,80,15,3.0,1.6036336244321134,0.8003727929342026,-0.16599610662264486,11,0.8181818181818182
5,20,80,20,1.5,0.7166600651421579,0.373434496840949,-0.37945971681451657,51,0.5294117647058824
5,20,80,20,2.0,0.556230329145742,0.3160030683021567,-0.4659951410545819,45,0.5777777777777777
5,20,80,20,2.5,5.618338898643444,0.9954466869058072,-0.2337427348680229,31,0.6451612903225806
5,20,80,20,3.0,53.13186731525382,1.010520721878399,-0.1700689722428842,17,0.5294117647058824
5,20,80,25,1.5,-0.07978628433058707,-0.04397689585241654,-0.6145020581392076,43,0.46511627906976744
5,20,80,25,2.0,0.513172610728658,0.29993871002083883,-0.4548783536089081,39,0.5128205128205128
5,20,80,25,2.5,4.028190993268615,0.9229678000762288,-0.4120717137795983,33,0.6363636363636364
5,20,80,25,3.0,54.30128404744892,0.9896499685723534,-0.18312831229934792,17,0.6470588235294118
5,20,80,30,1.5,0.20490755649386425,0.13308805213376612,-0.49367478566358014,39,0.5128205128205128
5,20,80,30,2.0,1.2215057044362512,0.5863254409703805,-0.35116739991476187,37,0.5945945945945946
5,20,80,30,2.5,7.588034901639109,1.2717079741046342,-0.22308515136583382,31,0.7741935483870968
5,20,80,30,3.0,30.685871808651783,1.0171337604641637,-0.16275689911594307,21,0.9047619047619048
5,25,60,10,1.5,0.4090142621870435,0.2472656982098519,-0.5265008527143573,89,0.6179775280898876
5,25,60,10,2.0,0.5486426624925036,0.30615376361008206,-0.543561930771114,61,0.5081967213114754
5,25,60,10,2.5,8.057307689207594,0.7527995001237453,-0.2684200272062079,25,0.68
5,25,60,10,3.0,0.0,0.0,0.0,0,0.0
5,25,60,15,1.5,-0.00710419146605811,0.026314957797327655,-0.5795976674983313,73,0.589041095890411
5,25,60,15,2.0,0.5069889308529367,0.2927504020827908,-0.3777699275824282,59,0.559322033898305
5,25,60,15,2.5,4.25615226421788,0.7118450633570697,-0.2854487917555955,39,0.5641025641025641
5,25,60,15,3.0,1.6036336244321134,0.8003727929342026,-0.16599610662264486,11,0.8181818181818182
5,25,60,20,1.5,-0.20437849827802843,-0.129381049776251,-0.6398506694928223,61,0.5081967213114754
5,25,60,20,2.0,-0.11142532011863411,-0.0631180080811387,-0.6065769826719019,49,0.5306122448979592
5,25,60,20,2.5,2.9148627473693702,0.734693959713429,-0.2510542091080427,31,0.5806451612903226
5,25,60,20,3.0,51.867155978269906,1.0062167906439932,-0.19036309786323127,17,0.5294117647058824
5,25,60,25,1.5,-0.503284194164094,-0.4143669602999066,-0.7379018137254156,49,0.4897959183673469
5,25,60,25,2.0,0.10054190688606526,0.06005953498385374,-0.5422809490684426,43,0.5116279069767442
5,25,60,25,2.5,2.1176366352247347,0.6838553043861808,-0.4459793382514738,33,0.5757575757575758
5,25,60,25,3.0,54.30128404744892,0.9896499685723534,-0.18312831229934792,17,0.6470588235294118
5,25,60,30,1.5,-0.14930231884294523,-0.1326628397847005,-0.60182148449587,45,0.5777777777777777
5,25,60,30,2.0,0.6876130750260412,0.390870116054459,-0.41235916836845804,37,0.5405405405405406
5,25,60,30,2.5,7.197593743435185,1.2428707569452146,-0.22308515136583382,31,0.7741935483870968
5,25,60,30,3.0,30.172450913166163,1.012404666052713,-0.16275689911594307,21,0.9047619047619048
5,25,65,10,1.5,0.3033099649649461,0.19719373169536084,-0.5709258212593165,85,0.6470588235294118
5,25,65,10,2.0,0.5625140750008769,0.3120505215826753,-0.5394491734463606,61,0.5081967213114754
5,25,65,10,2.5,8.057307689207594,0.7527995001237453,-0.2684200272062079,25,0.68
5,25,65,10,3.0,0.0,0.0,0.0,0,0.0
5,25,65,15,1.5,-0.00710419146605811,0.026314957797327655,-0.5795976674983313,73,0.589041095890411
5,25,65,15,2.0,0.5069889308529367,0.2927504020827908,-0.3777699275824282,59,0.559322033898305
5,25,65,15,2.5,4.25615226421788,0.7118450633570697,-0.2854487917555955,39,0.5641025641025641
5,25,65,15,3.0,1.6036336244321134,0.8003727929342026,-0.16599610662264486,11,0.8181818181818182
5,25,65,20,1.5,-0.20437849827802843,-0.129381049776251,-0.6398506694928223,61,0.5081967213114754
5,25,65,20,2.0,-0.11142532011863411,-0.0631180080811387,-0.6065769826719019,49,0.5306122448979592
5,25,65,20,2.5,2.9148627473693702,0.734693959713429,-0.2510542091080427,31,0.5806451612903226
5,25,65,20,3.0,51.867155978269906,1.0062167906439932,-0.19036309786323127,17,0.5294117647058824
5,25,65,25,1.5,-0.503284194164094,-0.4143669602999066,-0.7379018137254156,49,0.4897959183673469
5,25,65,25,2.0,0.10054190688606526,0.06005953498385374,-0.5422809490684426,43,0.5116279069767442
5,25,65,25,2.5,2.1176366352247347,0.6838553043861808,-0.4459793382514738,33,0.5757575757575758
5,25,65,25,3.0,54.30128404744892,0.9896499685723534,-0.18312831229934792,17,0.6470588235294118
5,25,65,30,1.5,-0.14930231884294523,-0.1326628397847005,-0.60182148449587,45,0.5777777777777777
5,25,65,30,2.0,0.6876130750260412,0.390870116054459,-0.41235916836845804,37,0.5405405405405406
5,25,65,30,2.5,7.197593743435185,1.2428707569452146,-0.22308515136583382,31,0.7741935483870968
5,25,65,30,3.0,30.172450913166163,1.012404666052713,-0.16275689911594307,21,0.9047619047619048
5,25,70,10,1.5,0.3858018103039911,0.23624161576152855,-0.5561535370586584,79,0.6455696202531646
5,25,70,10,2.0,0.7450559709924593,0.3890547850825547,-0.49195139734579313,61,0.5081967213114754
5,25,70,10,2.5,8.057307689207594,0.7527995001237453,-0.2684200272062079,25,0.68
5,25,70,10,3.0,0.0,0.0,0.0,0,0.0
5,25,70,15,1.5,-0.06355917921034837,-0.01617636101009951,-0.6561669796707148,69,0.5652173913043478
5,25,70,15,2.0,0.379222793774429,0.23234712709818037,-0.39530984539297387,57,0.543859649122807
5,25,70,15,2.5,4.25615226421788,0.7118450633570697,-0.2854487917555955,39,0.5641025641025641
5,25,70,15,3.0,1.6036336244321134,0.8003727929342026,-0.16599610662264486,11,0.8181818181818182
5,25,70,20,1.5,-0.20437849827802843,-0.129381049776251,-0.6398506694928223,61,0.5081967213114754
5,25,70,20,2.0,-0.11142532011863411,-0.0631180080811387,-0.6065769826719019,49,0.5306122448979592
5,25,70,20,2.5,2.9148627473693702,0.734693959713429,-0.2510542091080427,31,0.5806451612903226
5,25,70,20,3.0,51.867155978269906,1.0062167906439932,-0.19036309786323127,17,0.5294117647058824
5,25,70,25,1.5,-0.5455383819861401,-0.44939643508676,-0.7493894614877846,47,0.5106382978723404
5,25,70,25,2.0,0.04124094145524083,0.020509153006003387,-0.5506352235974321,41,0.5365853658536586
5,25,70,25,2.5,2.1176366352247347,0.6838553043861808,-0.4459793382514738,33,0.5757575757575758
5,25,70,25,3.0,54.30128404744892,0.9896499685723534,-0.18312831229934792,17,0.6470588235294118
5,25,70,30,1.5,-0.20103381093317307,-0.17260253915288426,-0.6100323213677673,43,0.5581395348837209
5,25,70,30,2.0,0.6876130750260412,0.390870116054459,-0.41235916836845804,37,0.5405405405405406
5,25,70,30,2.5,7.197593743435185,1.2428707569452146,-0.22308515136583382,31,0.7741935483870968
5,25,70,30,3.0,30.172450913166163,1.012404666052713,-0.16275689911594307,21,0.9047619047619048
5,25,75,10,1.5,0.13076270449027871,0.10193631131447935,-0.5538660261920586,65,0.5692307692307692
5,25,75,10,2.0,0.31087715045214775,0.198224817979459,-0.5861620355834064,57,0.49122807017543857
5,25,75,10,2.5,8.057307689207594,0.7527995001237453,-0.2684200272062079,25,0.68
5,25,75,10,3.0,0.0,0.0,0.0,0,0.0
5,25,75,15,1.5,-0.006672418869908434,0.01754608010769737,-0.5746213554181318,63,0.5555555555555556
5,25,75,15,2.0,0.2514047868752145,0.16743224393821804,-0.39530984539297387,55,0.5636363636363636
5,25,75,15,2.5,4.25615226421788,0.7118450633570697,-0.2854487917555955,39,0.5641025641025641
5,25,75,15,3.0,1.6036336244321134,0.8003727929342026,-0.16599610662264486,11,0.8181818181818182
5,25,75,20,1.5,-0.46235290085416303,-0.29625441159980753,-0.7019481463311651,55,0.4909090909090909
5,25,75,20,2.0,-0.30488491747087976,-0.2060582820095234,-0.6844541015549743,47,0.5106382978723404
5,25,75,20,2.5,2.9148627473693702,0.734693959713429,-0.2510542091080427,31,0.5806451612903226
5,25,75,20,3.0,51.867155978269906,1.0062167906439932,-0.19036309786323127,17,0.5294117647058824
5,25,75,25,1.5,-0.5884978107455806,-0.49131047373323933,-0.7730792191017096,45,0.4888888888888889
5,25,75,25,2.0,-0.18685728279547942,-0.15319249275123545,-0.5850788034987824,39,0.5128205128205128
5,25,75,25,2.5,2.1176366352247347,0.6838553043861808,-0.4459793382514738,33,0.5757575757575758
5,25,75,25,3.0,54.30128404744892,0.9896499685723534,-0.18312831229934792,17,0.6470588235294118
5,25,75,30,1.5,-0.09744097919336694,-0.0916700773556803,-0.5594696609331682,43,0.5581395348837209
5,25,75,30,2.0,0.6876130750260412,0.390870116054459,-0.41235916836845804,37,0.5405405405405406
5,25,75,30,2.5,7.197593743435185,1.2428707569452146,-0.22308515136583382,31,0.7741935483870968
5,25,75,30,3.0,30.172450913166163,1.012404666052713,-0.16275689911594307,21,0.9047619047619048
5,25,80,10,1.5,0.8234456703511294,0.40096491115491845,-0.48331049973889567,59,0.559322033898305
5,25,80,10,2.0,1.4617928758842562,0.5810345478008667,-0.43686971784853224,49,0.5714285714285714
5,25,80,10,2.5,9.276172981432174,0.8212458429583683,-0.24260421883764596,23,0.6521739130434783
5,25,80,10,3.0,0.0,0.0,0.0,0,0.0
5,25,80,15,1.5,0.4527108506835895,0.2616804472185336,-0.5506860861003147,57,0.543859649122807
5,25,80,15,2.0,1.0552922814998138,0.5042778407712133,-0.3661965918929555,53,0.6226415094339622
5,25,80,15,2.5,4.080873758027678,0.6984142361384555,-0.3491726418067676,33,0.6060606060606061
5,25,80,15,3.0,1.6036336244321134,0.8003727929342026,-0.16599610662264486,11,0.8181818181818182
5,25,80,20,1.5,-0.0006776546423704712,0.037435052242050675,-0.523393695876732,53,0.5471698113207547
5,25,80,20,2.0,-0.17627035634248722,-0.10834093618897553,-0.6260698163273967,45,0.4888888888888889
5,25,80,20,2.5,3.121458252300277,0.7615268859537111,-0.23654480630952127,31,0.5806451612903226
5,25,80,20,3.0,53.13186731525382,1.010520721878399,-0.1700689722428842,17,0.5294117647058824
5,25,80,25,1.5,-0.5322813686107982,-0.41479797804036833,-0.7467138538306638,43,0.5116279069767442
5,25,80,25,2.0,-0.07100451205081466,-0.06298776709160105,-0.5310679129112056,39,0.5128205128205128
5,25,80,25,2.5,2.287492348827246,0.7155531989492429,-0.41337418566818573,33,0.5757575757575758
5,25,80,25,3.0,54.30128404744892,0.9896499685723534,-0.18312831229934792,17,0.6470588235294118
5,25,80,30,1.5,-0.06131544631012992,-0.054432947544611,-0.521571414368727,39,0.5641025641025641
5,25,80,30,2.0,0.7984792046016234,0.44188484460585487,-0.3720414951054715,37,0.5405405405405406
5,25,80,30,2.5,7.588034901639109,1.2717079741046342,-0.22308515136583382,31,0.7741935483870968
5,25,80,30,3.0,30.685871808651783,1.0171337604641637,-0.16275689911594307,21,0.9047619047619048
5,30,60,10,1.5,0.3014066401601711,0.2020241952979492,-0.6718440917690538,113,0.6637168141592921
5,30,60,10,2.0,0.6576178712388165,0.35973028858344475,-0.5022230151699396,71,0.5774647887323944
5,30,60,10,2.5,8.057307689207594,0.7527995001237453,-0.2684200272062079,25,0.68
5,30,60,10,3.0,0.0,0.0,0.0,0,0.0
5,30,60,15,1.5,0.03437046547167003,0.05705383958559378,-0.5505954397245827,83,0.5903614457831325
5,30,60,15,2.0,0.4988433907009874,0.28575300197303716,-0.4034755673551931,63,0.5238095238095238
5,30,60,15,2.5,4.25615226421788,0.7118450633570697,-0.2854487917555955,39,0.5641025641025641
5,30,60,15,3.0,1.6036336244321134,0.8003727929342026,-0.16599610662264486,11,0.8181818181818182
5,30,60,20,1.5,-0.34594550013522124,-0.20868161070012678,-0.6835994125389978,65,0.5076923076923077
5,30,60,20,2.0,0.09215957794080284,0.07232989640520074,-0.5152319675379576,51,0.5490196078431373
5,30,60,20,2.5,3.521973648713645,0.8100583328825199,-0.227511331617807,33,0.6060606060606061
5,30,60,20,3.0,51.867155978269906,1.0062167906439932,-0.19036309786323127,17,0.5294117647058824
5,30,60,25,1.5,-0.2531890214420081,-0.14406344893631765,-0.6059360288714858,55,0.5454545454545454
5,30,60,25,2.0,0.4242992175444303,0.26050648794422054,-0.40252041123859944,47,0.5531914893617021
5,30,60,25,2.5,2.1176366352247347,0.6838553043861808,-0.4459793382514738,33,0.5757575757575758
5,30,60,25,3.0,54.30128404744892,0.9896499685723534,-0.18312831229934792,17,0.6470588235294118
5,30,60,30,1.5,0.07233760696235914,0.04056883620813484,-0.48634950101064983,49,0.5714285714285714
5,30,60,30,2.0,0.7608237389490975,0.4254479525352329,-0.3857353145483983,39,0.5641025641025641
5,30,60,30,2.5,7.197593743435185,1.2428707569452146,-0.22308515136583382,31,0.7741935483870968
5,30,60,30,3.0,30.172450913166163,1.012404666052713,-0.16275689911594307,21,0.9047619047619048
5,30,65,10,1.5,0.2632762977463452,0.18757978155907148,-0.712118966804323,109,0.6697247706422018
5,30,65,10,2.0,0.6720823994852075,0.3658124874552988,-0.5022230151699396,71,0.5774647887323944
5,30,65,10,2.5,8.057307689207594,0.7527995001237453,-0.2684200272062079,25,0.68
5,30,65,10,3.0,0.0,0.0,0.0,0,0.0
5,30,65,15,1.5,0.03437046547167003,0.05705383958559378,-0.5505954397245827,83,0.5903614457831325
5,30,65,15,2.0,0.4988433907009874,0.28575300197303716,-0.4034755673551931,63,0.5238095238095238
5,30,65,15,2.5,4.25615226421788,0.7118450633570697,-0.2854487917555955,39,0.5641025641025641
5,30,65,15,3.0,1.6036336244321134,0.8003727929342026,-0.16599610662264486,11,0.8181818181818182
5,30,65,20,1.5,-0.34594550013522124,-0.20868161070012678,-0.6835994125389978,65,0.5076923076923077
5,30,65,20,2.0,0.09215957794080284,0.07232989640520074,-0.5152319675379576,51,0.5490196078431373
5,30,65,20,2.5,3.521973648713645,0.8100583328825199,-0.227511331617807,33,0.6060606060606061
5,30,65,20,3.0,51.867155978269906,1.0062167906439932,-0.19036309786323127,17,0.5294117647058824
5,30,65,25,1.5,-0.2531890214420081,-0.14406344893631765,-0.6059360288714858,55,0.5454545454545454
5,30,65,25,2.0,0.4242992175444303,0.26050648794422054,-0.40252041123859944,47,0.5531914893617021
5,30,65,25,2.5,2.1176366352247347,0.6838553043861808,-0.4459793382514738,33,0.5757575757575758
5,30,65,25,3.0,54.30128404744892,0.9896499685723534,-0.18312831229934792,17,0.6470588235294118
5,30,65,30,1.5,0.07233760696235914,0.04056883620813484,-0.48634950101064983,49,0.5714285714285714
5,30,65,30,2.0,0.7608237389490975,0.4254479525352329,-0.3857353145483983,39,0.5641025641025641
5,30,65,30,2.5,7.197593743435185,1.2428707569452146,-0.22308515136583382,31,0.7741935483870968
5,30,65,30,3.0,30.172450913166163,1.012404666052713,-0.16275689911594307,21,0.9047619047619048
5,30,70,10,1.5,0.41481790060593804,0.25277653095771335,-0.6758350923708842,99,0.6565656565656566
5,30,70,10,2.0,0.8183683089572354,0.43036191420477415,-0.46140829579472126,71,0.5774647887323944
5,30,70,10,2.5,8.057307689207594,0.7527995001237453,-0.2684200272062079,25,0.68
5,30,70,10,3.0,0.0,0.0,0.0,0,0.0
5,30,70,15,1.5,-0.028650977837742977,0.012324859259880782,-0.6144396962027758,79,0.569620253164557
5,30,70,15,2.0,0.383738413871706,0.2339467950675946,-0.4034755673551931,61,0.5081967213114754
5,30,70,15,2.5,4.25615226421788,0.7118450633570697,-0.2854487917555955,39,0.5641025641025641
5,30,70,15,3.0,1.6036336244321134,0.8003727929342026,-0.16599610662264486,11,0.8181818181818182
5,30,70,20,1.5,-0.34594550013522124,-0.20868161070012678,-0.6835994125389978,65,0.5076923076923077
5,30,70,20,2.0,0.09215957794080284,0.07232989640520074,-0.5152319675379576,51,0.5490196078431373
5,30,70,20,2.5,3.521973648713645,0.8100583328825199,-0.227511331617807,33,0.6060606060606061
5,30,70,20,3.0,51.867155978269906,1.0062167906439932,-0.19036309786323127,17,0.5294117647058824
5,30,70,25,1.5,-0.30250371357648287,-0.17571946431664967,-0.6153692346676081,53,0.5660377358490566
5,30,70,25,2.0,0.35585817210644777,0.22161993512552366,-0.4087215621821938,45,0.5777777777777777
5,30,70,25,2.5,2.1176366352247347,0.6838553043861808,-0.4459793382514738,33,0.5757575757575758
5,30,70,25,3.0,54.30128404744892,0.9896499685723534,-0.18312831229934792,17,0.6470588235294118
5,30,70,30,1.5,0.014054684118067089,0.0008384624458289561,-0.49318573228240264,47,0.5957446808510638
5,30,70,30,2.0,0.7608237389490975,0.4254479525352329,-0.3857353145483983,39,0.5641025641025641
5,30,70,30,2.5,7.197593743435185,1.2428707569452146,-0.22308515136583382,31,0.7741935483870968
5,30,70,30,3.0,30.172450913166163,1.012404666052713,-0.16275689911594307,21,0.9047619047619048
5,30,75,10,1.5,0.29052526328620937,0.19219633938108427,-0.6066025835834723,81,0.6049382716049383
5,30,75,10,2.0,0.43043597711895826,0.2577888976763679,-0.4858005402558088,65,0.5538461538461539
5,30,75,10,2.5,8.057307689207594,0.7527995001237453,-0.2684200272062079,25,0.68
5,30,75,10,3.0,0.0,0.0,0.0,0,0.0
5,30,75,15,1.5,0.05235512480918638,0.056380638978718214,-0.5387965905987745,73,0.589041095890411
5,30,75,15,2.0,0.2556778161725629,0.17309984839554118,-0.4034755673551931,59,0.5254237288135594
5,30,75,15,2.5,4.25615226421788,0.7118450633570697,-0.2854487917555955,39,0.5641025641025641
5,30,75,15,3.0,1.6036336244321134,0.8003727929342026,-0.16599610662264486,11,0.8181818181818182
5,30,75,20,1.5,-0.5631101860356456,-0.35021668096082753,-0.7432524178946199,59,0.4915254237288136
5,30,75,20,2.0,-0.12215461034986001,-0.0641975084275384,-0.6015040974724171,49,0.5306122448979592
5,30,75,20,2.5,3.521973648713645,0.8100583328825199,-0.227511331617807,33,0.6060606060606061
5,30,75,20,3.0,51.867155978269906,1.0062167906439932,-0.19036309786323127,17,0.5294117647058824
5,30,75,25,1.5,-0.34226819621528515,-0.21347761666293483,-0.6372971555585334,51,0.5490196078431373
5,30,75,25,2.0,0.09260308314035588,0.06045600913854757,-0.43701789339784286,43,0.5581395348837209
5,30,75,25,2.5,2.1176366352247347,0.6838553043861808,-0.4459793382514738,33,0.5757575757575758
5,30,75,25,3.0,54.30128404744892,0.9896499685723534,-0.18312831229934792,17,0.6470588235294118
5,30,75,30,1.5,0.1300333107729889,0.07977369884631313,-0.435220788517927,47,0.5957446808510638
5,30,75,30,2.0,0.7608237389490975,0.4254479525352329,-0.3857353145483983,39,0.5641025641025641
5,30,75,30,2.5,7.197593743435185,1.2428707569452146,-0.22308515136583382,31,0.7741935483870968
